2063803319	ucdt	Skin: Red Bone Baggy Pants
2063890829	ucdt	[[*key*]] Use [*target*]<br>Ignitable When Contains Wood or Charcoal
2064102455	ugdt	KotK Elite Crate
2064283388	ucdt	Skin: Mask of the Jester
2064382814	ucdt	Cloth Scraps are used in Crafting recipes.<br><br>Shred cloth items to get scrap cloth.
2064511092	ucdt	ICU File Cabinet
2064786860	ucdt	Flaming Bundle
2066237389	ucdt	Crossbow
2067151334	ucdt	88th
2067868122	ucdt	Craft a Makeshift Bow
2069032283	ucdt	Chelyabinsk (EU)
2069036480	ucdt	Drink five portions of moonshine.
2069646038	ucdt	Wear.Feet.CombatBoots.184
2070332101	ucdt	178th
2071331974	ucdt	Ethanol
2071478281	ugdt	Fire Trap
2071507684	ucdt	Explosion 04
2071667800	ucdt	Generating Order Preview
2072155845	ucdt	This special emote can be assigned to a specific keypress by right clicking on it and selecting "Bind to Key".<br><br>Obtained from: H1Z1 or Battle Royale Wearables Crate
2072903424	ugdt	Bandage
2073725223	ucdt	Main Server
2074151396	ucdt	Server 24
2075099220	ucdt	Vehicle.General.Battery
2075158140	ucdt	Skin: Stars and Stripes Shorts
2075253696	ucdt	This will apply an alternate appearance to a Chest item in your inventory.<br>This item is available for purchase for a limited time only.
2075533307	ucdt	Desert Warfare Shemagh
2075660589	ucdt	Brown Stealth Shoes
2076552065	ucdt	Purchasing this Upgrade Bundle will grant you the difference in items between the Standard and Premium Early Access purchase options. 
2077678315	ucdt	Racing Shorts
2077724985	ucdt	Not enough space
2079474742	ucdt	Asia / Pacific
2079919917	ucdt	This wooden body armor will decrease damage done to the chest.
2080876353	ucdt	Neko-chan Hoodie
2081533566	ucdt	Adjust your aiming speed.
2081849027	ucdt	Frank Face Bandana
2081896129	ugdt	Hip Sack
2082055348	ucdt	Recoil
2082188127	ucdt	Series1 Crate
2082898688	ucdt	62nd
2083318499	ucdt	Listen to the Crowd
2084104441	ucdt	Starting Area Violation
2084644407	ucdt	Starred Army Shirt
2084918236	ucdt	AUG
2085052416	ugdt	Medicated Bandage
2085627038	ucdt	Skin: Green Camo Beanie
2085888212	ucdt	QA King of the Kill
2086854582	ucdt	Solo Rank
2087054889	ucdt	Smed's Mixed Vegetables
2087538242	ucdt	Destructible Traps
2087593023	ucdt	Flaming Skull Face Bandana
2088615300	ucdt	The Hiker
2088751041	ugdt	Green Backpack
2089291000	ucdt	Military Gun Upgrade Kit
2089937008	ucdt	Skin: Green Ghillie Face Bandana
2090643340	ucdt	Out of this item.
2090662035	ugdt	Scrap Metal
2091220706	ucdt	Graupmann's Sliced Carrots
2091514233	ucdt	Crates
2093142060	ugdt	Hunting Rifle Schematic
2094334788	ucdt	Camo Boonie Hat
2094586290	ucdt	Firefighter Padded Pants
2095110372	ucdt	What is a Bounty?
2095579901	ucdt	Bumjick Farms
2095635599	ugdt	Deer Bladder
2096404997	ucdt	Honeycomb
2096632956	ugdt	.44 Magnum
2096908651	ucdt	129th
2097010265	ucdt	Environment
2097511522	ucdt	Camo Tan Cap
2097879402	ugdt	Experimental Formula
2099264810	ucdt	Kurama (EU)
2099704399	ugdt	Cooked Rabbit
2099877025	ucdt	Player.Door.With.Decay
2100360078	ucdt	Ivory-Handled Katana
2100390967	ucdt	Male Head 1
2100570495	ucdt	Dr DisRespect Motorcycle Helmet
2101054097	ucdt	[Dev Note: This is a testing weapon that no player should ever have.  It does a ton of damage with no resists.  So it should one shot anything, including destructible objects.]
2102087477	ucdt	[[*key*]] Search Records
2102265079	ucdt	Muzzle Velocity
2102829674	ucdt	CockpitLookDown
2103078328	ucdt	Banshee
2103261194	ugdt	Locker 301
2103901956	ugdt	Wildstyle AK-47
2103956825	ucdt	Chang's Gravel and Lumber
2103961364	ucdt	Nails can be used in constructing wood structures.
2105078665	ucdt	TRY NOW
2106571819	ucdt	Skin: rhinoCRUNCH T-Shirt
2106903893	ucdt	Skin: Royoline Polo
2107510507	ucdt	The Journey
2107702380	ugdt	Night Vision Goggles
2108849862	ucdt	Amount
2108853018	ucdt	Athens (EU)
2108860250	ucdt	2
2109021523	ucdt	Leaving the safe are will cause detonation.  Safe to leave in:
2109364414	ucdt	[*player*]
2109935941	ucdt	Straw Cowboy Hat
2110454978	ucdt	Broken Test Tube
2110513622	ucdt	Holiday Hat
2112670700	ucdt	Extinction
2112844995	ucdt	FIVES
2112944686	ucdt	Grossing Station
2113926671	ucdt	A wide camping backpack featuring multiple fastened pockets, comfortable shoulder straps, and a large bedroll.
2114360484	ucdt	Wear.Eyes.EyePatch.Standard.130
2114428450	ucdt	Water Filter
2114564173	ucdt	Assists:
2115145344	ucdt	Eating survival bread will give a good deal of energy and gives a low boost to comfort.  It can also be combined with meats.
2116825794	ucdt	This item has been renamed. Original name: "Skin: Golden Dragon Bandana"
2117119116	ugdt	Neener
2117143305	ugdt	Baseball Bat
2117204290	ucdt	Showdown Crate Unlock
2118409761	ugdt	Day of the Dead Padded Gloves
2118873565	ucdt	This will apply an alternate appearance to a M9 pistol in your inventory.  Right click and select "Apply".  Valid items for change will be highlighted.<br><br>Obtained from: Ronin Crate
2120508434	ucdt	Free Look
2122872650	ucdt	Lisbon (EU)
2123579961	ucdt	Battle Royale - Lima
2123738981	ugdt	Barbed Wire
2124691684	ucdt	Point
2124805581	ucdt	Pocket Lint
2124872739	ugdt	The Builder
2124938205	ucdt	Black BR "Irish Style" T-Shirt
2125040161	ucdt	RIDES
2125190661	ucdt	Server 35
2125441663	ucdt	Skin: Racing Shorts
2126791221	ucdt	139th
2126888587	ucdt	Frankenswine Gators
2127088105	ucdt	Level: 
2128357930	ucdt	Predator Stomach
2129348086	ucdt	You are feeling ill.
2129965435	ucdt	Police Slacks
2130886380	ucdt	Tan Shorts
2132786187	ucdt	Frankenswine Mask
2132959638	ucdt	Silver Infernal Crate
2133584543	ucdt	POI.KSUX69.0FMRadio
2134202433	ucdt	Duration
2137885154	ucdt	Banshee's Call
2138845167	ucdt	Patients in beds 103 to 120 all continue to deteriorate. I predict that the beds will be empty by morning, and we'll have to move the bodies back out to the pits. We are in the most advanced hospital in the state, and we're out of our depth.<br>
Further, beds 114 and 118 are experiencing extreme discomfort, even beyond the expected and common suffering normally associated with this condition. Severe convulsions to the point of having to be restrained, and loud vocalizations in spite of having complex pneumonia-like symptoms.<br>
Do you know who brought these two up? Did anyone see?

2139310598	ugdt	Repair Box
2140124227	ucdt	Syringe of H1Z1 Suppressant
2140515979	ucdt	Small Cardboard Note
2141398839	ucdt	Queen of the Kill
2142248978	ugdt	Mr Grimmmz AR-15
2143198699	ucdt	[*slot0*] is ending the match.
2144433520	ucdt	Black Military Backpack
2144458740	ugdt	Sniper's Sharpshooter Farmer Jacket
2147972061	ucdt	Torn Military Telegram
2148238676	ucdt	Ranchito Taquito
2149138668	ucdt	Skin: Rainbow Swirl AR-15
2149922297	ucdt	Open
2150683026	ugdt	Lemon Pepper Tuna
2150751297	ucdt	Repairman
2152384436	ucdt	YOU RECEIVED<br>THESE ITEMS:
2152691375	ucdt	This special emote can be assigned to a specific keypress by right clicking on it and selecting "Bind to Key".
2154385771	ucdt	Cheer
2155053410	ucdt	Klavisk's Note
2155824353	ugdt	Pro Gamer Hoodie
2156771281	ucdt	Laugh
2157810311	ucdt	Elite Bag
2158638354	ucdt	Redemption
2159192042	ugdt	NVG
2159670863	ucdt	The size of your stomach.
2159774147	ugdt	Red Battle Royale Trucker Cap
2160704246	ucdt	Ascend
2161639651	ucdt	Skin: Firefighter Padded Pants
2162505629	ucdt	Item Slot 1
2163085877	ugdt	Composite Fabric
2163519272	ugdt	Hand Beckon
2164843771	ucdt	QuickChat7
2165753494	ucdt	Manpons T-Shirt
2166569707	ucdt	QuickChat4
2167373165	ucdt	You are bleeding badly.
[May require 1-3 bandages or gauze to stop the bleeding. This bleeding will not stop on its own.]
2167551118	ucdt	Radius
2167720607	ugdt	Unemployed
2169307489	ucdt	This .223 Round is used in an AR15.
2170062599	ugdt	Grind
2170470446	ugdt	Vehicle Battery
2170652539	ucdt	Donn
2172205515	ugdt	Forest Camo T-Shirt
2172975135	ugdt	Red Backpack
2173049730	ucdt	Turbocharger that fits the ATV
2173762628	ucdt	EXSEL
2173765073	ucdt	This contains skins for various types of items you find in the world. These skins are not consumed and will not be lost on death.  This contains one of the following:<br><br>
2174246587	ucdt	Server 23
2174744626	ucdt	You were burned to a crisp.
2175169034	ucdt	Quit
2176031353	ucdt	Moonshine
2176354737	ucdt	R
2179331498	ucdt	Land Mine
2179733618	ucdt	Reduce Input Lag
2179891277	ugdt	Universal Turbo
2180823875	ucdt	2016 Invitational Crate Unlock
2182095488	ucdt	Euphoria (EU)
2184125084	ucdt	IF YOU HAVE THIS ITEM, YOU SHOULD NOT HAVE IT. DELETE IT NOW!
2184637848	ucdt	Equip
2185448521	ugdt	Wear.Hands.Gloves.Fingerless.172
2186259934	ucdt	Skin: Tan Aloha Polo
2186406740	ugdt	Light Blue Tactical Helmet
2186797169	ucdt	Skin: SandyRavage Cargo Pants
2187236410	ucdt	Blue Scrub Slacks
2188132980	ucdt	King of the Kill (TEST)
2188759314	ucdt	Numpad 6
2190243976	ucdt	Server 27
2191252141	ucdt	Hospital Door
2192294956	ucdt	Skin: Tech Henley Shirt
2194086476	ucdt	This bag can be used to collect samples.
2194143063	ucdt	Blood Test Kit
2194231431	ucdt	TapFoot
2194294995	ucdt	Adjust the resolution of your screen. A higher resolution looks better, a lower resolution performs better.
2195043655	ucdt	Rainbow Swirl Shotgun
2195456490	ugdt	Neko-chan R380
2196268793	ucdt	Skin: Toxic Cargo Pants
2196614595	ugdt	Crop
2197265287	ugdt	Spool of Twine
2197850487	ucdt	You can store items in your vehicle if you are running out of space. But if you need that many bullets maybe you should work on your aim.
2198074415	ucdt	Weekly Ignition Event Server
2198288687	ugdt	Skirmish Bag: Shotguns & Snipers 2
2199435444	ucdt	Eating Flesh: Healing
2199536182	ucdt	Orange Racing Helmet<br>Red and Blue Racing Helmet<br>
2199826546	ucdt	DeployKeybind
2200576861	ucdt	Synthetic high quality sport sneakers designed for the full time athlete.

2200680506	ucdt	Pink Skulls Survivor Backpack
2200917021	ucdt	Red Scrubs Cap
2201550067	ucdt	Redbark Pass Station
2201702971	ucdt	Obtained from: Battle Royale Wearables Crate
2202957625	ucdt	Decline
2203057913	ucdt	184th
2203362581	ucdt	Mystery Bag v2
2203408320	ugdt	Paramedic
2204002547	ugdt	Locked Cabinet
2204629417	ucdt	Skin: Red Bone Full Helmet
2204828253	ugdt	Handful of Blackberries
2204961622	ugdt	Wrecked Truck
2205359009	ugdt	test item
2206957734	ucdt	Black Unicorn Full Helmet
2207088167	ucdt	is an invalid name.
2208252075	ugdt	Daybreak Eyepatch
2208914988	ucdt	A basic compass that will show you north.
2209149063	ugdt	Wolf
2210210766	ucdt	Beanie
2210232077	ucdt	Bandages
2210365611	ugdt	Bullet Components
2210415611	ucdt	Skin: Red Star Eyepatch
2210736290	ucdt	A syringe full of extracted blood from an H1Z1 infected being.
2212143312	ucdt	A crude hand drawn map. Press the map key to open [Default: M]
2212936090	ugdt	Survival Bread
2213007901	ucdt	163rd
2213280643	ucdt	Dried Corn Seeds
2213680214	ucdt	PW1 Survivor T-Shirt
2214112621	ucdt	Skin: Sniper's Sharpshooter Farmer Jacket
2214513819	ucdt	[[*key*]] Sell to [*target*]
2214538544	ucdt	Z-A
2214751888	ucdt	Hellbent (EU)
2214816553	ucdt	Heavy Assault Body Armor
2214945338	ucdt	A pair of medical clogs to complement your medical scrubs.
2214977076	ucdt	Agile Tiger Luchador Mask
2215132342	ucdt	<font color="#FFDF00">Experimental Weapon</font><br><br>This military grade shotgun has experimental parts that inject shells with pyrotechnics, turning each shot into disorienting dragon's fire.  Compared to a typical shotgun the shots will do more leg and body damage.<br><br>This weapon has high durability but cannot be repaired.
2215152306	ucdt	Flour
2215897642	ucdt	Pixel Hoodie
2216049476	ugdt	Woodland Ghillie Suit Boots & Gloves
2216319899	ugdt	Battle Royale Splatter Leggings
2216412241	ugdt	Punji Stick Row
2216674254	ucdt	You are very comfortable. Your stamina and health are regenerating 10% faster.
2216720472	ucdt	Red Gators
2216941547	ucdt	PAY WITH PAYPAL
2217906659	ucdt	Summit1g T-Shirt
2218321886	ugdt	Metal Doorway
2219160081	ucdt	SUBTOTAL
2219184230	ucdt	Backpack
2220013087	ugdt	Fanged Gloves
2220116338	ucdt	Hatchet
2220219701	ucdt	DecrementMinimapZoom
2220633214	ucdt	Incendiary Grenade
2221176919	ugdt	Frankenswine Backpack
2221379445	ucdt	This hoodie has pockets that can hold a few items.  Right click on the hoodie while it is in your inventory to salvage it which will destroy it and turn it into scraps of cloth.
2221522034	ucdt	B
2221605920	ucdt	Skin: Battle Royale 'Loser' T-Shirt
2221672649	ucdt	Skin: Beige Eyepatch
2221773083	ucdt	Helmets
2221935350	ucdt	Tatters
2222941295	ucdt	Skin: Crosshair Eyepatch
2223942108	ugdt	Camp Runamok T-Shirt
2224221699	ugdt	AV.Fire.Large.Area.Molotov
2224260526	ugdt	Ignition Start Heli
2224288225	ucdt	ROYALTY
2224307692	ucdn	
2225656420	ucdt	Heavy Assault .44 Magnum
2226662374	ucdt	Structure Stairs
2227001453	ugdt	All Purpose Goggles
2227079657	ucdt	Skin: Patriotic Hunting Rifle
2227307276	ucdt	KotK Event (Main)
2227386046	ucdt	Skin: Beige Golf Pants
2227512432	ucdt	FREE BOUNTY
2227949735	ucdt	Skin: Tan Polo Shirt
2228015051	ugdt	Wrecked Sedan
2228549734	ucdt	Skin: Metal Full Face Respirator
2228777366	ucdt	Mask of The Scarecrow
2228950474	ugdt	Shallow Grave Offroader
2229166099	ucdt	BBQ Beef Sandwich
2230010337	ucdt	Tech Athletic Boots
2230071304	ucdt	Server
2230340772	ucdt	Medium
2231034251	ucdt	File Cabinet
2232063418	ucdt	The crossbow is perfect for silent kills.  It's modified to use arrows instead of bolts.  Press "V" to switch arrow types.
2232428553	ucdt	ToggleVideoCapture
2232914436	ucdt	Wheat Seed
2233444232	ucdt	Crouch Accuracy / Crouch Move Accuracy / Stand Accuracy / Stand Move Accuracy / Accuracy Loss Per Shot Fired
2234487398	ucdt	Server 31 Description
2235183946	ugdt	Heavy Assault Full Helmet
2236332759	ucdt	A diabolical mask made to fit over a motorcycle helmet.
2238816129	ucdt	A measure of how much endurance you have.  As stamina is depleted you will begin to move more slowly.
2238862813	ucdt	OEM_RESET
2239130383	ucdt	Server 37
2239902052	ucdt	Detonation in:
2241031227	ucdt	Green Gators
2241152561	ucdt	Chomp
2241558558	ucdt	Hazmat
2241949522	ucdt	Bow
2242732589	ucdt	Athletic T-Shirt
2244635431	ucdt	A horrible visage of the Zombie King.
2244660995	ucdt	This key opens the Marauder Crate.<br><br>[The key can be used by right clicking the matching crate in the Account Inventory window and selecting Open Crate.]
2245147153	ucdt	View your stats.
2246455400	ucdt	Draw.
2246517173	ucdt	Comma ,<
2247202306	ucdt	This 9mm round is used in a M9 pistol.
2247227239	ucdt	Kuromu Dragon Recurve Bow
2247651000	ucdt	This can only be set on a placed foundation.
[If not repaired this will fall apart after four weeks.]
2247717138	ucdt	50 Infernal Crates
2249470804	ucdt	INVITE VIEWERS
2250165937	ucdt	Beg
2250343080	ucdt	You have been injected with H1Z1.  Find a medical dispenser and breathe in the mist to keep the disease from killing you.
2250634055	ugdt	BR1
2251462990	ucdt	Orange Shemagh
2252859975	ucdt	<b><font color="#a5aebd">Skulls</font></b> - Earned as bounty rewards.
2253063341	ugdt	Apple Turnover
2253110431	ucdt	Wrecked Truck
2254905831	ucdt	Skin: Twitch Hoodie
2255185112	ucdt	A vial of Screamer plasma created from the H1Z1/b virus.
2256079071	ugdt	Chest
2256520770	ucdt	Retrieving Crowns Information
2256851072	ucdt	Adjust your aiming speed while looking through a scope.
2257082155	ucdt	Right click this item and select use to claim a parachute flare that can be placed to trigger a parachute flare to fire.
2257978234	ucdt	Adjust keyboard and mouse controls.
2258700033	ucdt	No Device
2259137911	ucdt	FistPump
2259653959	ucdt	Skin: Police Hat
2259696635	ucdt	Sit Toggle
2259863433	ucdt	Server 17
2259984571	ugdt	Silver Padded Pants
2260045565	ucdt	Whisenhunt Firearms Tanktop
2260558556	ucdt	Gamepad Slider1 +
2260597334	ucdt	WINS
2260824175	ucdt	The safe zone has been marked on your map. Toxic gas will be released in #count([*slot0*]).
2261043945	ucdt	Skin: Straw Cowboy Hat
2262517085	ucdt	Raven (EU)
2263021800	ucdt	*You will be charged applicable taxes on your order.
2263252837	ugdt	Showdown AR15
2264522937	ucdt	H1Z1 II
2264536415	ugdt	PoliceCar
2264670431	ucdt	Showdown Boonie Hat
2265142695	ugdt	Dishwasher
2265453077	ugdt	SBD's Anarchy Motorcycle Helmet
2265721743	ugdt	Pants
2265901117	ugdt	rhinoCRUNCH T-Shirt
2266840080	ucdt	These stairs attach to the edge of a deck foundation.
2268538218	ucdt	EZW Armored Championship Belt
2268921496	ucdt	Skin: Lowco2525 T-Shirt
2269503635	ucdt	VoiceChatSquadLeader
2270125662	ugdt	Rich Jayne Test Item
2270319400	ucdt	Skin: Flower Print Pants
2271098060	ucdt	H1Z1 Virus
2272219115	ucdt	Multi Ammo Bow
2272399590	ucdt	Global Rank
2272567552	ucdt	Walker Empire
2273260352	ucdt	This box of .223 ammunition has 60 rounds in it and is used with the AR15.
2273384693	ucdt	Skin: Snowy Ski Mask
2273601692	ucdt	Fast and easy, superior locking ties
2276034396	ugdt	Fists
2276070486	ugdt	Copper Eyepatch
2276171514	ucdt	Wave Hello
2276996840	ucdt	Use Binoculars
2277461250	ucdt	Player Professions
2277946367	ucdt	Governor's Compound
2278705426	ucdt	Emote 06
2279737413	ucdt	Left Alt
2281082478	ucdt	5
2283551009	ucdt	Resting
2285164581	ucdt	Rewards
2285327510	ucdt	Pickup Truck
2285497844	ucdt	Items purchased with CP can only be equipped on this character.
2286012323	ucdt	This item has been renamed. Original name: "Skin: Muscle Shirt"
2287193418	ucdt	Goon Squad
2287729340	ucdt	This contains crates that do not require a key to open.  It contains 18 Unlocked Predator Crates, 1 Bronze Predator Crate, and 1 Silver Predator Crate that is guaranteed to have a <font color="#FFD32CE6">Rare</font> or <font color="#FFFFD701">Ultra Rare</font> item!
2288185821	ucdt	This bag contains skins for various types of items found in the world.<br><br>These skins are not consumed, will not be lost on death, and cannot be sold in the Steam Marketplace.<br><br>[To open Right-click and select Open Bag.]
2288731489	ugdt	Explosion 06
2288759260	ucdt	Ignore Collision
2288858487	ucdt	This contains crates that do not require a key to open.  It contains 47 Unlocked Ronin Crates, 1 Bronze Ronin Crate,  1 Silver Ronin Crate, and 1 Gold Ronin Crate that is guaranteed to have an <font color="#FFFFD701">Ultra Rare</font> item!
2289437272	ucdt	Gamepad Axis Z+
2291417375	ugdt	Barbed Wire Wrestling Tights
2291838044	ucdt	Green Striped Slacks
2291947810	ugdt	Purple Gators
2292385020	ucdt	Predator Crate Unlock
2292452928	ucdt	The Grove (EU)
2292600035	ugdt	Starred Army Shirt
2292780634	ugdt	Hunter's Ski Mask
2293745722	ucdt	H1Z1 Beanie
2294842780	ucdt	Server 25  Description
2294987330	ucdt	Female
2295952368	ucdt	This bundle contains several flaming arrows that can be used with any archery weapon.
2295989706	ucdt	Arctic Hell (EU)
2296106400	ucdt	Grimwood
2296838469	ugdt	AR15 Schematic
2297385490	ucdt	Please review this information before confirming your purchase.
2297386372	ucdt	Skin: CohhCarnage T-Shirt
2297437645	ucdt	Server 49
2298357487	ucdt	Adjust the amount of Green color in the aiming reticle.
2298476392	ucdt	Skin: Murica Trunks and Kneepads
2298900828	ucdt	Deadville (EU)
2299167846	ucdt	Server 15
2299517755	ucdt	Bronze Infernal Crate
2301627956	ucdt	[%0] - Build 
2301846647	ugdt	Athletic T-Shirt
2303053186	ugdt	Green Plaid Suit Jacket
2303395780	ucdt	A standard scrubs cap that can be worn or torn into scrap cloth.
2303540922	ugdt	Khaki Body Armor
2303804246	ucdt	When turned on your compass will not display in the HUD.
2304095343	ucdt	These arrows will explode on contact.
2305551096	ugdt	Black Backpack
2306145831	ucdt	Shimmy Dance Emote
2306917241	ucdt	CONVERT DBC
2307167930	ucdt	Composite Fabric is useful for crafting makeshift armor.<br><br>Shred large backpacks to get this fabric.
2308052445	ucdt	Main Menu
2308088603	ucdt	China Hoodie
2308319087	ucdt	107th
2308464226	ucdt	The Lone Wolf
2308585330	ucdt	140th
2308750206	ugdt	Golden Eagle Padded Gloves
2308952298	ugdt	.45 Round
2309689800	ugdt	Brown Stealth Shoes
2310201592	ugdt	Blue Scrubs Shirt
2310769619	ucdt	This contains crates that do not require a key to open.  It contains 18 Unlocked Ronin Crates, 1 Bronze Ronin Crate, and 1 Silver Ronin Crate that is guaranteed to have a <font color="#FFD32CE6">Rare</font> or <font color="#FFFFD701">Ultra Rare</font> item!
2311592895	ugdt	Agile Tiger Luchador Mask
2311934219	ucdt	Battle Royale - India
2312625453	ucdt	Curse
2314212242	ugdt	Navy Eagle Parka
2315020635	ucdt	Identified Anti-viral Bottle
2315633656	ucdt	minute
2315634710	ucdt	Survivor
2316755000	ucdt	This bee box will produce honeycomb.  If empty bottles are placed inside, the honey will drain into them and wax can be collected.  Honeycomb will not be produced if the bee box contains more than five honeycomb or ten bottles of honey.
2317596920	ucdt	Skin: Tan Canvas Outback Hat
2317803281	ucdt	Pandemic
2317809604	ucdt	Skirmish (AU)
2318315455	ucdt	Left Windows
2318321929	ucdt	Orange Blue Polo
2320499560	ugdt	Empty Bottle
2320501478	ucdt	This will apply an alternate appearance to a Quiet Footwear item in your inventory.  Right click and select "Apply".  Valid items for change will be highlighted.<br><br>Obtained from: Predator Crate
2320806232	ucdt	Hands
2322231799	ugdt	Fatale Leggings
2323011120	ucdt	Tan Ghillie Suit Leggings
2323550362	ucdt	Sniper Fingerless Gloves
2323839754	ucdt	Long-range Radio
2324179308	ucdt	This item has been renamed. Original name: "Skin: Tan Ghillie Suit Bandana"
2324656763	ugdt	Ignition Crate
2324741529	ucdt	Bundle of Gauze
2324872873	ucdt	Rostov-na-Donu (EU)
2326153385	ucdt	You are restrained.
2326154913	ucdt	PickupTruck Horn
2326649739	ucdt	DTOTest_02
2327412190	ucdt	R_Weapon_Shoulder
2328176237	ucdt	JoshOG Leather Jacket
2328330432	ucdt	Your body temperature is too high and you're absorbing more heat than the body can control. Drink water, inject yourself with a saline solution and rapidly cool your body by resting in cold water.
2328914762	ucdt	Fire
2328923812	ucdt	Name
2329336331	ucdt	Emote09
2329577436	ucdt	This will flatten a large area so that structures can be placed on it.
2329930079	ugdt	ATV Headlights
2330727407	ugdt	Heavy Assault Padded Gloves
2330998326	ucdt	This shed door can be placed in the shed doorway.
[If not repaired this will fall apart after four weeks.]
2331316648	ucdt	Error Funding Wallet With SMS
2331433035	ucdt	You must wait before making that request again.
2331664149	ucdt	This framed backpack can hold a great deal of items.
2331712279	ugdt	Upper Level Shelter
2331866796	ucdt	W
2332228391	ucdt	Trick
2332780776	ucdt	<font color="#FFFF00">Events will only be available for a limited time!</font>
2333605711	ugdt	Kurama Medical Scrubs Cap
2333639605	ucdt	ChangeToSeat5
2333733004	ucdt	Use Skulls to buy new skins.
2333953846	ucdt	Assists
2334421390	ucdt	Crate Opening Weapon Slot
2334794238	ucdt	A new and untested drug called Salixobran, designed by Kurama Pharmaceuticals that supposedly suppresses the H1Z1 virus.<br><br>[Minor instant health restoration]<br>[Slows the progress of the H1Z1 Virus]
2336051588	ucdt	This crate contains skins for various types of items found in the world.<br><br>NOTE: These skins are not consumed and will not be lost on death.<br><br>[To open Right-click and select Open Crate.]
2336817295	ucdt	Victory
2337130003	ugdt	Green Gloves
2337418950	ucdt	Alpha Launch Crate Key
2337954796	ugdt	Dead End Armor
2338605426	ugdt	Kurama Medical Scrubs Shirt
2338926385	ucdt	Tool Cabinet
2339007739	ucdt	Skin: Team X T-Shirt
2339410078	ucdt	Event Ticket 22-Pack
2339754970	ugdt	Blow Kiss
2340036263	ucdt	OffRoader Turbo
2340549204	ucdt	Skin: Camo Green Cap
2341282342	ucdt	Fully-Geared Explorer Backpack
2341523333	ucdt	PickupTruck Description
2341927016	ucdt	Feet
2343455014	ugdt	Infernal 12GA Pump Shotgun
2344308363	ucdt	Releasing the toxic gas.
2345498007	ugdt	Wall.Half.01.Base.Modular
2345580081	ucdt	KotK Event (TEST)
2345857807	ucdt	Plagueport
2345912805	ucdt	Match starting below recommended number of players.
2346982193	ucdt	Common +
2347252004	ucdt	Agree
2347499775	ucdt	Maroon Trucker Cap
2348737113	ugdt	102
2349450909	ucdt	Confused
2350877797	ucdt	Dangerous
2351289057	ucdt	This item has been renamed. Original name: "Skin: Bug-Eyed Sunglasses"
2351527691	ucdt	EZW Spiked Helmet
2351814033	ucdt	Jump
2352264118	ucdt	Server 45
2352414968	ugdt	Wheat Seed
2352558419	ucdt	166th
2352775828	ucdt	The 7.62mm Mosin-Nagant is a bolt action rifle with a rich history. Despite its increasing obsolescence after WWII, the Mosin?Nagant remained a popular rifle amongst many thanks to it's accuracy and stopping power.
2353137040	ucdt	MONTHLY WINS
2355208083	ucdt	Descend
2355500759	ucdt	Server 30 Description
2355738043	ucdt	This will apply an alternate appearance to a Chest item in your inventory.  Right click and select "Apply".  Valid items for change will be highlighted.<br><br>Obtained from: Predator Crate
2356127000	ucdt	AV.Fire.Zombie
2356749862	ucdt	Blue and Orange T-Shirt
2356836603	ucdt	This upper wall can be fitted on top of a placed metal wall.
2357044285	ucdt	Predator .308 Hunting Rifle
2358068693	ucdt	Twitch - Japan's Whitelist Server
2358593714	ugdt	Vehicle Key
2359489230	ucdt	63rd
2360564595	ucdt	Brown Jeans
2361183720	ucdt	A brand new empty syringe.
2362436125	ucdt	Melee Kill
2362481492	ucdt	Skin: Henley Shirt
2362498328	ucdt	Black Mesh Fingerless Gloves
2364440545	ucdt	Wood Spear
2364599908	ucdt	Broken Sonic Grenade
2364637691	ucdt	Top up your Crowns balance.
2365404470	ucdt	Poison Gas
2367445710	ucdt	ENTER CODE
2367501782	ucdt	Player Weapon
2368782623	ucdt	Tech Shemagh
2369055652	ucdt	MARKETPLACE
2369456396	ugdt	Dance A
2369489636	ucdt	106
2369621760	ugdt	A Small Gun Box
2369797454	ucdt	Navy T-shirt with Stripes
2371064605	ucdt	Skirmish: Double Health
2371190870	ucdt	Point
2374899967	ugdt	Fiery Rage Luchador Mask
2375496041	ucdt	Survival Bread
2376090169	ucdt	Doctor Wiech,<BR>We have a report on the John Doe that came in. He came back negative for H3N2, and instead looks like he has a variant of H1N1, but it looks like a hyper aggressive version that we haven't seen before. Doctor Peele is hoping you can come down and take a look at the results for yourself.<br>When you've added your notes to the file, we'll send it up to keep with the patient's information in <font color="#6698FF">Records.</font>
2376175202	ucdt	Skin: H1Z1 Beanie
2376189623	ucdt	Skin: Leather Satchel
2377159754	ucdt	Adjust the quality of the game render. It is ideal to leave this setting at 1.0. If you are encountering performance issues try turning this down.
2378670856	ucdt	Sending you to the game momentarily.
2379374234	ucdt	Battle Royale - Slaughter
2379992981	ucdt	13th
2382749347	ugdt	Wave Bye
2383074186	ucdt	Chaos
2383121038	ucdt	Rasta Face Bandana
2383914504	ucdt	Adjust the amount of Red color in the aiming reticle.
2384586905	ucdt	Battle Royale with Zombies
2384750740	ugdt	Scrap Conversion
2387720111	ucdt	QuickChat3
2387747632	ugdt	Ivory-Handled Katana
2389065583	ugdt	Trap Ignition Kit
2389487456	ucdt	Wear.Feet.CombatBoots.181
2390075485	ucdt	Texture Quality
2390369417	ucdt	Enter a promotional code.
2391554676	ucdt	Berlin (EU)
2392551494	ucdt	Seat 2
2393000107	ugdt	Inventory
2394438124	ucdt	You can only have 1 Free Bounty at a time.
